Invoice Type,Bill To GCI,Name,Bill to GCI Br,CC,UsageDistinction,EI Invoice Ref,File,TC,Canceling Inv Reference,Issue Date,Issue Date Month,Issue Date Year,Amount,Currency,Foreign Amount,Foreign Currency,VAT Amount,Tax Invoice Status,Internal Tax Ref,Vat Invoice Ref,Vat Issue Date,Vat Issue Date Month,Vat Issue Date Year,First Vat Inv Ref,First Vat Issue Date,First Vat Issue Date Month,First Vat Issue Date Year,Consol,Service Order,MBL,HBL
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381336193,6380195596,,,1-Sep-20,9,2020,9060,CNY,,,0,CONFIRMED,T200009076,01200200011187319608,2-Sep-20,9,2020,01200200011187319608,2-Sep-20,9,2020,TSN8123733,,COSU6272825850,
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381336194,5380141971,,,1-Sep-20,9,2020,3015,CNY,,,0,CONFIRMED,T200009077,01200200011187319609,2-Sep-20,9,2020,01200200011187319609,2-Sep-20,9,2020,,,COSU6272529680,
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381336195,5380141972,,,1-Sep-20,9,2020,5030,CNY,,,0,CONFIRMED,T200009078,01200200011187319610,2-Sep-20,9,2020,01200200011187319610,2-Sep-20,9,2020,,,COSU6272529460,
INV,G2861979,埃恩斯工业技术（天津）有限公司,38,CN,,E381336197,2380298826,,,1-Sep-20,9,2020,350,CNY,,,0,CONFIRMED,T200009130,01200200011187319661,2-Sep-20,9,2020,01200200011187319661,2-Sep-20,9,2020,ORD1519297,,180-47810490,4041850097
INV,G2861979,埃恩斯工业技术（天津）有限公司,38,CN,,E381336200,2380299163,,,1-Sep-20,9,2020,251.75,CNY,,,0,CONFIRMED,T200009130,01200200011187319661,2-Sep-20,9,2020,01200200011187319661,2-Sep-20,9,2020,ATL1212899,,180-47759666,4250183683
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381336202,5380142906,,,1-Sep-20,9,2020,5230,CNY,,,0,CONFIRMED,T200009079,01200200011187319611,2-Sep-20,9,2020,01200200011187319611,2-Sep-20,9,2020,,,MEDUT2913670,
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381336203,5380142907,,,1-Sep-20,9,2020,5030,CNY,,,0,CONFIRMED,T200009080,01200200011187319612,2-Sep-20,9,2020,01200200011187319612,2-Sep-20,9,2020,,,MEDUT2913662,
INV,G1940099,科斐凯博线缆（天津）有限公司,38,CN,,E381336204,1380013064,,,1-Sep-20,9,2020,350,CNY,,,19.81,CONFIRMED,T200009751,120020116000422354,18-Sep-20,9,2020,120020116000422354,18-Sep-20,9,2020,,,NPO0107031 7032,FO2020/430 4
INV,G3046297,天津市塘沽天顺阀门实业有限公司,38,CN,,E381336205,6380195788,,,1-Sep-20,9,2020,1238.8,CNY,,,0,CONFIRMED,T200009081,01200200011187319613,2-Sep-20,9,2020,01200200011187319613,2-Sep-20,9,2020,TSN8123754,,SC14KETH2155,
INV,G0912171,天津亿佳丽工艺品有限公司,38,CN,,E381336206,6380195455,,,1-Sep-20,9,2020,2069.92,CNY,,,0,CONFIRMED,T200009450,01200200031109839501,11-Sep-20,9,2020,01200200031109839501,11-Sep-20,9,2020,TSN8123979,,ONEYTS0ND4865700,
INV,G1611794,北京市航隆印刷有限公司,38,CN,,E381336209,6380195771,,,1-Sep-20,9,2020,1154.4,CNY,,,0,CONFIRMED,T200009082,01200200011187319614,2-Sep-20,9,2020,01200200011187319614,2-Sep-20,9,2020,TSN8123321,,ONEYTS0ND4569800,
INV,G1842670,日邮物流（中国）有限公司天津分公司,38,CN,,E381336210,6380195659,,,1-Sep-20,9,2020,1569.76,CNY,,,0,CONFIRMED,T200009083,01200200011187319615,2-Sep-20,9,2020,01200200011187319615,2-Sep-20,9,2020,TSN8124020,,ONEYTS0ND4739700,
INV,G2337540,河北技投机械设备有限公司,38,CN,,E381336211,6380195774,,,1-Sep-20,9,2020,1004.9,CNY,,,0,CONFIRMED,T200009084,01200200011187319616,2-Sep-20,9,2020,01200200011187319616,2-Sep-20,9,2020,TSN8123320,,ONEYTS0ND3838600,
INV,G1914069,石家庄金杰博尔进出口贸易有限公司,38,CN,,E381336212,6380195342,,,1-Sep-20,9,2020,1071.46,CNY,,,0,CONFIRMED,T200009085,01200200011187319617,2-Sep-20,9,2020,01200200011187319617,2-Sep-20,9,2020,TSN8123320,,ONEYTS0ND3838600,
INV,G0767788,河北英凯模金属网有限公司,38,CN,,E381336213,6380195770,,,1-Sep-20,9,2020,800,CNY,,,0,CONFIRMED,T200009086,01200200011187319618,2-Sep-20,9,2020,01200200011187319618,2-Sep-20,9,2020,TSN8123319,,ONEYTS0ND3837500,
INV,G1748462,天津泛华国际物流有限公司,38,CN,,E381336215,6380195741,,,1-Sep-20,9,2020,919.12,CNY,,,0,CONFIRMED,T200009087,01200200011187319619,2-Sep-20,9,2020,01200200011187319619,2-Sep-20,9,2020,TSN8123321,,ONEYTS0ND4569800,
INV,G3159949,天津常为进出口有限公司,38,CN,,E381336217,6380195619,,,1-Sep-20,9,2020,5455,CNY,,,0,CONFIRMED,T200009088,01200200011187319620,2-Sep-20,9,2020,01200200011187319620,2-Sep-20,9,2020,TSN8123931,,COSU6272852180,
INV,G2964504,石家庄市恒固建鑫纤维素有限公司,38,CN,,E381336218,6380195546,,,1-Sep-20,9,2020,6830,CNY,,,0,CONFIRMED,T200009089,01200200011187319621,2-Sep-20,9,2020,01200200011187319621,2-Sep-20,9,2020,TSN8123922,,EGLV141089041767,
INV,G3332975,天津云汇智成商贸有限公司,38,CN,,E381336219,6380195554,,,1-Sep-20,9,2020,2685,CNY,,,0,CONFIRMED,T200009090,01200200011187319622,2-Sep-20,9,2020,01200200011187319622,2-Sep-20,9,2020,TSN8123842,,COSU6272787690,
INV,G3406155,唐山铭扬建材有限公司,38,CN,,E381336220,6380195500,,,1-Sep-20,9,2020,2805,CNY,,,0,CONFIRMED,T200009091,01200200011187319623,2-Sep-20,9,2020,01200200011187319623,2-Sep-20,9,2020,TSN8123923,,COSU6273069350,
INV,G0745473,山西宏艺玻璃器皿有限责任公司,38,CN,,E381336221,R380028461,,,1-Sep-20,9,2020,2656,CNY,,,0,CONFIRMED,T200009319,01200200011187319847,7-Sep-20,9,2020,01200200011187319847,7-Sep-20,9,2020,,,000-R380028461,
INV,G0745473,山西宏艺玻璃器皿有限责任公司,38,CN,,E381336223,R380028461,,,1-Sep-20,9,2020,150,CNY,,,0,CONFIRMED,T200009319,01200200011187319847,7-Sep-20,9,2020,01200200011187319847,7-Sep-20,9,2020,,,000-R380028461,
INV,G0707572,常州对外贸易有限公司,38,CN,,E381336224,6380195557,,,1-Sep-20,9,2020,1351,CNY,,,0,CONFIRMED,T200009380,01200200031109839434,7-Sep-20,9,2020,01200200031109839434,7-Sep-20,9,2020,TSN8123318,,ONEYTS0ND4864600,
INV,G0563138,美集物流运输（中国）有限公司天津分公司,38,CN,,E381336225,6380195198,,,1-Sep-20,9,2020,2586.8,CNY,,,0,CONFIRMED,T200009092,01200200011187319624,2-Sep-20,9,2020,01200200011187319624,2-Sep-20,9,2020,TSN8123806,,MEDUT2852688,
INV,G0624449,霍尼韦尔（天津）有限公司,38,CN,,E381336227,2380299232,,,1-Sep-20,9,2020,317.17,CNY,,,0,CONFIRMED,T200009132,01200200011187319663,2-Sep-20,9,2020,01200200011187319663,2-Sep-20,9,2020,MAA1019434,,160-28765074,42G0048474
INV,G1136617,河北鸿德塑料五金制品有限公司,38,CN,,E381336232,6380195373,,,1-Sep-20,9,2020,2400,CNY,,,0,CONFIRMED,T200009093,01200200011187319625,2-Sep-20,9,2020,01200200011187319625,2-Sep-20,9,2020,TSN8123850,,COSU6272208140,
INV,G1136617,河北鸿德塑料五金制品有限公司,38,CN,,E381336233,6380195570,,,1-Sep-20,9,2020,2400,CNY,,,0,CONFIRMED,T200009094,01200200011187319626,2-Sep-20,9,2020,01200200011187319626,2-Sep-20,9,2020,TSN8123874,,COSU6270501290,
INV,G0422599,中国重汽集团大同齿轮有限公司,38,CN,,E381336236,R380029500,,,1-Sep-20,9,2020,1500,CNY,,,0,CONFIRMED,T200009107,01200200011187319638,2-Sep-20,9,2020,01200200011187319638,2-Sep-20,9,2020,,,000-R380029500,
INV,G3433919,艾斯迪（天津）汽车零部件有限公司,38,CN,,E381336238,R380029499,,,1-Sep-20,9,2020,1505,CNY,,,0,CONFIRMED,T200009108,01200200011187319639,2-Sep-20,9,2020,01200200011187319639,2-Sep-20,9,2020,,,000-R380029499,
INV,G2324652,天津凯进国际货运代理有限公司,38,CN,,E381336239,6380195631,,,1-Sep-20,9,2020,1013.92,CNY,,,0,CONFIRMED,T200009095,01200200011187319627,2-Sep-20,9,2020,01200200011187319627,2-Sep-20,9,2020,TSN8123979,,ONEYTS0ND4865700,
INV,G2489512,天津港保税区友达国际物流有限公司,38,CN,,E381336240,7380085804,,,1-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009137,01200200011187319668,2-Sep-20,9,2020,01200200011187319668,2-Sep-20,9,2020,RTM8039070,,MEDUPR498023,6490090914
INV,G3433919,艾斯迪（天津）汽车零部件有限公司,38,CN,,E381336241,R380029498,,,1-Sep-20,9,2020,1505,CNY,,,0,CONFIRMED,T200009109,01200200011187319640,2-Sep-20,9,2020,01200200011187319640,2-Sep-20,9,2020,,,000-R380029498,
INV,G2700784,瓦里安医疗器械贸易（北京）有限公司,38,CN,,E381336243,9380001261,,,1-Sep-20,9,2020,3540.4,CNY,,,200.4,CONFIRMED,T200009053,120020116000422335,2-Sep-20,9,2020,120020116000422335,2-Sep-20,9,2020,,,VARIAN 2020.09,
INV,G3433919,艾斯迪（天津）汽车零部件有限公司,38,CN,,E381336244,R380029192,,,1-Sep-20,9,2020,1610,CNY,,,0,CONFIRMED,T200009211,01200200011187319741,3-Sep-20,9,2020,01200200011187319741,3-Sep-20,9,2020,,,000-R380029192,
INV,G0531749,北京海纳全程国际贸易有限公司,38,CN,,E381336245,9380001255,,,1-Sep-20,9,2020,2265,CNY,,,128.21,CONFIRMED,T200009056,120020116000422338,2-Sep-20,9,2020,120020116000422333,2-Sep-20,9,2020,,,KYRTON 2020.09,
INV,G0826652,北京市纺织品进出口有限公司,38,CN,,E381336246,R380029085,,,1-Sep-20,9,2020,6368,CNY,,,0,CONFIRMED,T200009110,01200200011187319641,2-Sep-20,9,2020,01200200011187319641,2-Sep-20,9,2020,,,000-R380029085,
INV,G0715758,上海东风汽车进出口有限公司,38,CN,,E381336248,R380029497,,,1-Sep-20,9,2020,150,CNY,,,0,CONFIRMED,T200009111,01200200011187319642,2-Sep-20,9,2020,01200200011187319642,2-Sep-20,9,2020,,,000-R380029497,
INV,G0422599,中国重汽集团大同齿轮有限公司,38,CN,,E381336252,R380029496,,,1-Sep-20,9,2020,1681.65,CNY,,,0,CONFIRMED,T200009112,01200200011187319643,2-Sep-20,9,2020,01200200011187319643,2-Sep-20,9,2020,,,000-R380029496,
INV,G0531749,北京海纳全程国际贸易有限公司,38,CN,,E381336253,9380001255,,,1-Sep-20,9,2020,1765,CNY,,,99.91,CONFIRMED,T200009056,120020116000422338,2-Sep-20,9,2020,120020116000422333,2-Sep-20,9,2020,,,KYRTON 2020.09,
INV,G0784058,天津欣荣工艺品有限公司,38,CN,,E381336255,R380028470,,,1-Sep-20,9,2020,2120.55,CNY,,,0,CONFIRMED,T200009113,01200200011187319644,2-Sep-20,9,2020,01200200011187319644,2-Sep-20,9,2020,,,000-R380028470,
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381336256,R380029031,,,1-Sep-20,9,2020,2484.8,CNY,,,0,CONFIRMED,T200009114,01200200011187319645,2-Sep-20,9,2020,01200200011187319645,2-Sep-20,9,2020,,,000-R380029031,
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381336257,R380029028,,,1-Sep-20,9,2020,2484.8,CNY,,,0,CONFIRMED,T200009115,01200200011187319646,2-Sep-20,9,2020,01200200011187319646,2-Sep-20,9,2020,,,000-R380029028,
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381336258,R380029027,,,1-Sep-20,9,2020,2771.8,CNY,,,0,CONFIRMED,T200009116,01200200011187319647,2-Sep-20,9,2020,01200200011187319647,2-Sep-20,9,2020,,,000-R380029027,
INV,G0480285,石家庄凯普特动力传输机械有限责任公司,38,CN,,E381336259,R380029293,,,1-Sep-20,9,2020,1964.3,CNY,,,0,CONFIRMED,T200009117,01200200011187319648,2-Sep-20,9,2020,01200200011187319648,2-Sep-20,9,2020,,,000-R380029293,
INV,G2111506,绿点（天津）精密电子有限公司,38,CN,,E381336262,2380299235,,,1-Sep-20,9,2020,1294.26,CNY,,,73.26,CONFIRMED,T200009158,120020116000422339,3-Sep-20,9,2020,120020116000422339,3-Sep-20,9,2020,,,180-73297000,MLG-01467992
INV,G3330848,天津六0九电缆有限公司,38,CN,,E381336267,6380195764,,,1-Sep-20,9,2020,1124.5,CNY,,,0,CONFIRMED,T200009096,01200200011187319628,2-Sep-20,9,2020,01200200011187319628,2-Sep-20,9,2020,TSN8123756,,LSR15TJ2008950,
INV,G3466583,德州柴尚商贸有限公司,38,CN,,E381336268,6380195821,,,1-Sep-20,9,2020,672,CNY,,,0,CONFIRMED,T200009104,01200200011187319635,2-Sep-20,9,2020,01200200011187319635,2-Sep-20,9,2020,TSN8123999,,LSR15TJ2008772,
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381336270,5380141970,,,2-Sep-20,9,2020,7045,CNY,,,0,CONFIRMED,T200009233,01200200011187319763,3-Sep-20,9,2020,01200200011187319763,3-Sep-20,9,2020,,,YMLUW235206222,
INV,G0747117,东方海外物流（中国）有限公司天津分公司,38,CN,,E381336271,6380195278,,,2-Sep-20,9,2020,2586.8,CNY,,,0,CONFIRMED,T200009097,01200200011187319629,2-Sep-20,9,2020,01200200011187319629,2-Sep-20,9,2020,TSN8123974,,MEDUT2953569,
INV,G0729066,内蒙古鄂尔多斯国际贸易有限公司,38,CN,,E381336273,R380028928,,,2-Sep-20,9,2020,1301,CNY,,,0,CONFIRMED,T200009118,01200200011187319649,2-Sep-20,9,2020,01200200011187319649,2-Sep-20,9,2020,,,000-R380028928,
INV,G0336664,美克国际家私（天津）制造有限公司,38,CN,,E381336274,2380299525,,,2-Sep-20,9,2020,18759.55,CNY,,,0,CONFIRMED,T200009976,01200200031109840006,22-Sep-20,9,2020,01200200031109840006,22-Sep-20,9,2020,MIL1115659,,172-42437861,4410095021
INV,G1714077,中外运-日新国际货运有限公司天津分公司,38,CN,,E381336284,6380195818,,,2-Sep-20,9,2020,4323.4,CNY,,,0,CONFIRMED,T200009138,01200200011187319669,2-Sep-20,9,2020,01200200011187319669,2-Sep-20,9,2020,TSN8123993,,HLCUTS12008AWEP2,
INV,G1140546,天津纺织集团进出口股份有限公司,38,CN,,E381336295,6380195396,,,2-Sep-20,9,2020,1042.5,CNY,,,0,CONFIRMED,T200009139,01200200011187319670,2-Sep-20,9,2020,01200200011187319670,2-Sep-20,9,2020,TSN8123599,,LSM13TJ2008805,
INV,G0791843,河北益华纺织有限公司,38,CN,,E381336296,R380028339,,,2-Sep-20,9,2020,2771.8,CNY,,,0,CONFIRMED,T200009140,01200200011187319671,2-Sep-20,9,2020,01200200011187319671,2-Sep-20,9,2020,,,000-R380028339,
INV,G0374141,奥的斯电梯（中国）有限公司,38,CN,,E381336297,6380195513,,,2-Sep-20,9,2020,761.2,CNY,,,0,CONFIRMED,T200009234,01200200011187319764,3-Sep-20,9,2020,01200200011187319764,3-Sep-20,9,2020,TSN8123316,,ONEYTS0ND3836400,
INV,G0701537,天津市世纪腾越贸易有限公司,38,CN,,E381336299,6380195569,,,2-Sep-20,9,2020,960.2,CNY,,,0,CONFIRMED,T200009235,01200200011187319765,3-Sep-20,9,2020,01200200011187319765,3-Sep-20,9,2020,TSN8123316,,ONEYTS0ND3836400,
INV,G0722504,乐金电子（天津）电器有限公司,38,CN,,E381336300,R380029281,,,2-Sep-20,9,2020,3008.8,CNY,,,0,CONFIRMED,T200009141,01200200011187319672,2-Sep-20,9,2020,01200200011187319672,2-Sep-20,9,2020,,,000-R380029281,
INV,G0587538,卡彭特(上海)贸易有限公司,38,CN,,E381336303,7380085625,,,2-Sep-20,9,2020,3620.35,CNY,,,0,CONFIRMED,T200009143,01200200011187319674,2-Sep-20,9,2020,01200200011187319674,2-Sep-20,9,2020,MCO89814,,MCO89814,619314407
INV,G1777716,天津远昌冷藏集装箱服务有限公司,38,CN,,E381336304,7380086044,,,2-Sep-20,9,2020,3210.73,CNY,,,0,CONFIRMED,T200009144,01200200011187319675,2-Sep-20,9,2020,01200200011187319675,2-Sep-20,9,2020,SIN8106814,,30041748,6711150598
INV,G2874221,莱斯勒斯风电科技（天津）有限公司,38,CN,,E381336306,2380299426,,,2-Sep-20,9,2020,2519.48,CNY,,,0,CONFIRMED,T200009170,01200200011187319700,3-Sep-20,9,2020,01200200011187319700,3-Sep-20,9,2020,ORD1524703,,180-47944960,4041853049
INV,G2113644,莱斯安全阀门（天津）有限公司,38,CN,,E381336309,7380085576,,,2-Sep-20,9,2020,178.54,CNY,,,0,CONFIRMED,T200009145,01200200011187319676,2-Sep-20,9,2020,01200200011187319676,2-Sep-20,9,2020,BOM8089521,,COSU7224868910,62C0156558
INV,G2113644,莱斯安全阀门（天津）有限公司,38,CN,,E381336311,7380085576,,,2-Sep-20,9,2020,1300,CNY,,,0,CONFIRMED,T200009149,01200200011187319680,2-Sep-20,9,2020,01200200011187319680,2-Sep-20,9,2020,BOM8089521,,COSU7224868910,62C0156558
INV,G2113644,莱斯安全阀门（天津）有限公司,38,CN,,E381336312,7380085576,,,2-Sep-20,9,2020,3217,CNY,,,0,CONFIRMED,T200009150,01200200011187319681,2-Sep-20,9,2020,01200200011187319681,2-Sep-20,9,2020,BOM8089521,,COSU7224868910,62C0156558
INV,G1874767,北京席梦思床褥家具有限公司,38,CN,,E381336316,7380085436,,,2-Sep-20,9,2020,2402,CNY,,,0,CONFIRMED,T200009151,01200200011187319682,2-Sep-20,9,2020,01200200011187319682,2-Sep-20,9,2020,YVR84542,,EGLV465077084969,6350014896
INV,G2566533,北京中外运运输有限公司,38,CN,,E381336324,7380085890,,,2-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009152,01200200011187319683,2-Sep-20,9,2020,01200200011187319683,2-Sep-20,9,2020,RTM8039162,,MEDUPR531906,6490091150
INV,G3179382,天津市中尚汇通国际货运代理有限公司,38,CN,,E381336325,7380085733,,,2-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009153,01200200011187319684,2-Sep-20,9,2020,01200200011187319684,2-Sep-20,9,2020,RTM8038978,,MEDUPR504416,6490090973
INV,G3179382,天津市中尚汇通国际货运代理有限公司,38,CN,,E381336326,7380085714,,,2-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009154,01200200011187319685,2-Sep-20,9,2020,01200200011187319685,2-Sep-20,9,2020,RTM8038944,,MEDUPR504440,6490090974
INV,G3179382,天津市中尚汇通国际货运代理有限公司,38,CN,,E381336327,7380085689,,,2-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009155,01200200011187319686,2-Sep-20,9,2020,01200200011187319686,2-Sep-20,9,2020,RTM8038899,,MEDUPR496837,6490090913
INV,G1945533,天津翔安物流有限公司,38,CN,,E381336329,7380085800,,,2-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009156,01200200011187319687,2-Sep-20,9,2020,01200200011187319687,2-Sep-20,9,2020,RTM8039056,,MEDUPR521188,6490091125
INV,G1902438,申克（天津）工业技术有限公司,38,CN,,E381336334,2380299388,,,2-Sep-20,9,2020,1080.8,CNY,,,0,CONFIRMED,T200009142,01200200011187319673,2-Sep-20,9,2020,01200200011187319673,2-Sep-20,9,2020,FRA1234390,,172-42923974,4560273651
INV,G2861979,埃恩斯工业技术（天津）有限公司,38,CN,,E381336337,7380086136,,,2-Sep-20,9,2020,6790.31,CNY,,,0,CONFIRMED,T200009183,01200200011187319713,3-Sep-20,9,2020,01200200011187319713,3-Sep-20,9,2020,PUS8036190,,DJSCBXGINW010501,613834358
INV,G2861979,埃恩斯工业技术（天津）有限公司,38,CN,,E381336339,7380085551,,,2-Sep-20,9,2020,2875.23,CNY,,,0,CONFIRMED,T200009183,01200200011187319713,3-Sep-20,9,2020,01200200011187319713,3-Sep-20,9,2020,LAX8045792,,LAX8045792,613834358
INV,G0691351,天津市长越货运代理有限公司,38,CN,,E381336342,2380299371,,,2-Sep-20,9,2020,570,CNY,,,0,CONFIRMED,T200009523,01200200031109839572,11-Sep-20,9,2020,01200200031109839572,11-Sep-20,9,2020,JFK1461612,,988-22116710,4060679132
INV,G1152108,河北明亮玻璃制品有限公司,38,CN,,E381336343,R380029343,,,2-Sep-20,9,2020,150,CNY,,,0,CONFIRMED,T200009201,01200200011187319731,3-Sep-20,9,2020,01200200011187319731,3-Sep-20,9,2020,,,000-R380029343,
INV,G1152108,河北明亮玻璃制品有限公司,38,CN,,E381336344,R380028465,,,2-Sep-20,9,2020,150,CNY,,,0,CONFIRMED,T200009200,01200200011187319730,3-Sep-20,9,2020,01200200011187319730,3-Sep-20,9,2020,,,000-R380028465,
INV,G0611562,天津中铁青源国际货运代理有限公司,38,CN,,E381336349,2380299461,,,2-Sep-20,9,2020,387,CNY,,,0,CONFIRMED,T200009160,01200200011187319690,3-Sep-20,9,2020,01200200011187319690,3-Sep-20,9,2020,ORD1521553,,180-47811503,4041853846
INV,G0611562,天津中铁青源国际货运代理有限公司,38,CN,,E381336350,2380299462,,,2-Sep-20,9,2020,387,CNY,,,0,CONFIRMED,T200009161,01200200011187319691,3-Sep-20,9,2020,01200200011187319691,3-Sep-20,9,2020,ORD1521553,,180-47811503,4041853848
INV,G0727945,天津光电惠高电子有限公司,38,CN,,E381336353,6380195928,,,2-Sep-20,9,2020,700,CNY,,,0,CONFIRMED,T200009236,01200200011187319766,3-Sep-20,9,2020,01200200011187319766,3-Sep-20,9,2020,TSN8124016,,SC16METH7629,
INV,G3262511,天津源博国际货物运输代理有限公司,38,CN,,E381336355,2380299430,,,2-Sep-20,9,2020,387,CNY,,,0,CONFIRMED,T200009162,01200200011187319692,3-Sep-20,9,2020,01200200011187319692,3-Sep-20,9,2020,ORD1524703,,180-47944960,4041853674
INV,G0721896,天津市兆阳国际货运代理有限公司,38,CN,,E381336356,2380299431,,,2-Sep-20,9,2020,550,CNY,,,0,CONFIRMED,T200009175,01200200011187319705,3-Sep-20,9,2020,01200200011187319705,3-Sep-20,9,2020,ORD1524703,,180-47944960,4080294825
INV,G1162450,天津宝峰国际货运代理有限公司,38,CN,,E381336357,2380299434,,,2-Sep-20,9,2020,550,CNY,,,0,CONFIRMED,T200009163,01200200011187319693,3-Sep-20,9,2020,01200200011187319693,3-Sep-20,9,2020,ORD1524703,,180-47944960,4260073003
INV,G0288265,日新(天津)塑胶有限公司,38,CN,,E381336359,2380299466,,,2-Sep-20,9,2020,917.09,CNY,,,0,CONFIRMED,T200009180,01200200011187319710,3-Sep-20,9,2020,01200200011187319710,3-Sep-20,9,2020,SIN0468103,,999-77471564,4711510071
INV,G3017611,天津运盈航空代理服务有限公司,38,CN,,E381336361,2380299453,,,2-Sep-20,9,2020,661.1,CNY,,,0,CONFIRMED,T200009164,01200200011187319694,3-Sep-20,9,2020,01200200011187319694,3-Sep-20,9,2020,SIN0468197,,999-77471601,4711508400
INV,G0721896,天津市兆阳国际货运代理有限公司,38,CN,,E381336362,2380299356,,,2-Sep-20,9,2020,3402,CNY,,,0,CONFIRMED,T200009175,01200200011187319705,3-Sep-20,9,2020,01200200011187319705,3-Sep-20,9,2020,MAA1019522,,160-29347441,42G0048583
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381336363,R380028798,,,2-Sep-20,9,2020,9250,CNY,,,0,CONFIRMED,T200009202,01200200011187319732,3-Sep-20,9,2020,01200200011187319732,3-Sep-20,9,2020,,,000-R380028798,
INV,G0737370,天津开发区大野航务有限公司,38,CN,,E381336365,2380299377,,,2-Sep-20,9,2020,43720,CNY,,,0,CONFIRMED,T200009508,01200200031109839557,11-Sep-20,9,2020,01200200031109839557,11-Sep-20,9,2020,CPH1013242,,180-61542213,416018407
INV,G0895249,天津泰达阿尔卑斯物流有限公司,38,CN,,E381336367,2380299373,,,2-Sep-20,9,2020,610,CNY,,,0,CONFIRMED,T200009165,01200200011187319695,3-Sep-20,9,2020,01200200011187319695,3-Sep-20,9,2020,HKG0768312,,999-78444052,4913813790
INV,G0747161,天津瑞洋国际货运代理有限公司,38,CN,,E381336368,2380299367,,,2-Sep-20,9,2020,590,CNY,,,0,CONFIRMED,T200009166,01200200011187319696,3-Sep-20,9,2020,01200200011187319696,3-Sep-20,9,2020,LHR1373154,,999-77554245,419189707
INV,G0801481,天津市永诚世佳国际货运代理有限公司,38,CN,,E381336369,2380299341,,,2-Sep-20,9,2020,630,CNY,,,0,CONFIRMED,T200009167,01200200011187319697,3-Sep-20,9,2020,01200200011187319697,3-Sep-20,9,2020,JFK1461144,,016-61116355,4120684518
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381336372,R380029032,,,2-Sep-20,9,2020,2771.8,CNY,,,0,CONFIRMED,T200009203,01200200011187319733,3-Sep-20,9,2020,01200200011187319733,3-Sep-20,9,2020,,,000-R380029032,
